Eastern Date Hour,Eastern Date Hour Time Zone,Zone Name,Zone PTID,DAM Zonal LBMP,DAM Zonal Losses,DAM Zonal Congestion,DAM Zonal Price Version
02-03-2022 22:00,EST,CAPITL,61757,47.63,2.48,-17.55,1
02-03-2022 23:00,EST,CAPITL,61757,46.38,1.87,-21.21,1
03-03-2022 00:00,EST,CAPITL,61757,46.1,1.91,-19.33,1
03-03-2022 01:00,EST,CAPITL,61757,42.48,1.77,-17.36,1
03-03-2022 02:00,EST,CAPITL,61757,40.17,1.88,-13.24,1
03-03-2022 03:00,EST,CAPITL,61757,34.88,2.43,0,1
03-03-2022 04:00,EST,CAPITL,61757,39.96,1.94,-12.89,1
03-03-2022 05:00,EST,CAPITL,61757,39.89,3.09,0,1
03-03-2022 06:00,EST,CAPITL,61757,52.02,4.12,0,1
03-03-2022 07:00,EST,CAPITL,61757,59.72,4.68,0,1
03-03-2022 08:00,EST,CAPITL,61757,55.87,4.61,0,1
03-03-2022 09:00,EST,CAPITL,61757,57.09,3.92,-11.89,1
03-03-2022 10:00,EST,CAPITL,61757,109,3.61,-67.79,1
03-03-2022 11:00,EST,CAPITL,61757,110.53,3.39,-71.42,1
03-03-2022 12:00,EST,CAPITL,61757,109.79,3.38,-70.8,1
03-03-2022 13:00,EST,CAPITL,61757,110.11,3.35,-71.82,1
03-03-2022 14:00,EST,CAPITL,61757,109.59,3.3,-71.61,1
03-03-2022 15:00,EST,CAPITL,61757,109.59,3.32,-70.94,1
03-03-2022 16:00,EST,CAPITL,61757,128.77,3.2,-92.24,1
03-03-2022 17:00,EST,CAPITL,61757,155,4.98,-98.13,1
03-03-2022 18:00,EST,CAPITL,61757,197.83,7.31,-114.42,1
03-03-2022 19:00,EST,CAPITL,61757,162.47,6.84,-82.81,1
03-03-2022 20:00,EST,CAPITL,61757,104.28,6.65,-26.14,1
03-03-2022 21:00,EST,CAPITL,61757,119.12,4.51,-68.14,1
03-03-2022 22:00,EST,CAPITL,61757,101.21,4.96,-42.35,1
03-03-2022 23:00,EST,CAPITL,61757,68,5.79,-0.57,1
04-03-2022 00:00,EST,CAPITL,61757,74.38,4.54,-22.11,1
04-03-2022 01:00,EST,CAPITL,61757,72.84,3.52,-31.87,1
04-03-2022 02:00,EST,CAPITL,61757,61.51,4.74,-5.21,1
04-03-2022 03:00,EST,CAPITL,61757,61.41,4.7,0,1
04-03-2022 04:00,EST,CAPITL,61757,60.13,5.02,0,1
04-03-2022 05:00,EST,CAPITL,61757,67.49,5.97,0,1
04-03-2022 06:00,EST,CAPITL,61757,91.5,7.7,0,1
04-03-2022 07:00,EST,CAPITL,61757,122.85,10.45,0,1
04-03-2022 08:00,EST,CAPITL,61757,97.49,8.85,-0.12,1
04-03-2022 09:00,EST,CAPITL,61757,78,6.73,-2.67,1
04-03-2022 10:00,EST,CAPITL,61757,89.67,5.47,-27.28,1
04-03-2022 11:00,EST,CAPITL,61757,88.24,4.72,-33.81,1
04-03-2022 12:00,EST,CAPITL,61757,69.04,4.15,-20.27,1
04-03-2022 13:00,EST,CAPITL,61757,68.98,3.63,-26.37,1
04-03-2022 14:00,EST,CAPITL,61757,70.33,3.44,-29.48,1
04-03-2022 15:00,EST,CAPITL,61757,66.66,3.56,-24.36,1
04-03-2022 16:00,EST,CAPITL,61757,83.23,3.85,-38.36,1
04-03-2022 17:00,EST,CAPITL,61757,99.94,5.62,-35.15,1
04-03-2022 18:00,EST,CAPITL,61757,107.48,7.42,-23.57,1
04-03-2022 19:00,EST,CAPITL,61757,104.42,6.66,-29.1,1
04-03-2022 20:00,EST,CAPITL,61757,86.32,5.27,-25.66,1
04-03-2022 21:00,EST,CAPITL,61757,97.51,4.59,-44.04,1
04-03-2022 22:00,EST,CAPITL,61757,102.26,3.76,-57.59,1
04-03-2022 23:00,EST,CAPITL,61757,67.4,3.37,-26.55,1
05-03-2022 00:00,EST,CAPITL,61757,84.46,3.53,-44.13,1
05-03-2022 01:00,EST,CAPITL,61757,78.64,3.44,-39.74,1
05-03-2022 02:00,EST,CAPITL,61757,76.11,3.44,-37.22,1
05-03-2022 03:00,EST,CAPITL,61757,72.97,3.48,-34.04,1
05-03-2022 04:00,EST,CAPITL,61757,53.26,3.55,-14.26,1
05-03-2022 05:00,EST,CAPITL,61757,56.49,3.66,-17.3,1
05-03-2022 06:00,EST,CAPITL,61757,60.81,3.55,-21.76,1
05-03-2022 07:00,EST,CAPITL,61757,67.31,3.63,-28.11,1
05-03-2022 08:00,EST,CAPITL,61757,85.64,3.87,-44.51,1
05-03-2022 09:00,EST,CAPITL,61757,69,4.04,-26.15,1
05-03-2022 10:00,EST,CAPITL,61757,57.06,3.49,-18,1
05-03-2022 11:00,EST,CAPITL,61757,53.71,3.38,-14.76,1
05-03-2022 12:00,EST,CAPITL,61757,46.54,3.21,-7.73,1
05-03-2022 13:00,EST,CAPITL,61757,46.54,2.65,-14.13,1
05-03-2022 14:00,EST,CAPITL,61757,45.16,2.47,-14.34,1
05-03-2022 15:00,EST,CAPITL,61757,46.51,2.5,-15.55,1
05-03-2022 16:00,EST,CAPITL,61757,47.66,2.57,-16.19,1
05-03-2022 17:00,EST,CAPITL,61757,72.69,2.77,-39.75,1
05-03-2022 18:00,EST,CAPITL,61757,84.45,2.84,-51.38,1
05-03-2022 19:00,EST,CAPITL,61757,72.89,2.22,-47.06,1
05-03-2022 20:00,EST,CAPITL,61757,55.73,2.23,-28.76,1
05-03-2022 21:00,EST,CAPITL,61757,56.35,1.56,-37.31,1
05-03-2022 22:00,EST,CAPITL,61757,51.78,1.37,-34.31,1
05-03-2022 23:00,EST,CAPITL,61757,51.7,0.98,-38.73,1
06-03-2022 00:00,EST,CAPITL,61757,48.07,0.82,-37.39,1
06-03-2022 01:00,EST,CAPITL,61757,47.77,0.56,-40.33,1
06-03-2022 02:00,EST,CAPITL,61757,47.5,0.42,-41.95,1
06-03-2022 03:00,EST,CAPITL,61757,44.53,0.56,-37.09,1
06-03-2022 04:00,EST,CAPITL,61757,46.39,0.42,-40.81,1
06-03-2022 05:00,EST,CAPITL,61757,44.46,0.58,-36.98,1
06-03-2022 06:00,EST,CAPITL,61757,46.5,0.42,-40.92,1
06-03-2022 07:00,EST,CAPITL,61757,47.09,0.84,-36.1,1
06-03-2022 08:00,EST,CAPITL,61757,48.17,1.01,-35.98,1
06-03-2022 09:00,EST,CAPITL,61757,49.27,1.03,-37.17,1
06-03-2022 10:00,EST,CAPITL,61757,48.09,1.1,-35.11,1
06-03-2022 11:00,EST,CAPITL,61757,48.09,1.09,-35.31,1
06-03-2022 12:00,EST,CAPITL,61757,45.84,0.97,-34.3,1
06-03-2022 13:00,EST,CAPITL,61757,44.83,0.97,-33.23,1
06-03-2022 14:00,EST,CAPITL,61757,43.34,0.99,-31.56,1
06-03-2022 15:00,EST,CAPITL,61757,46.47,0.96,-35.09,1
06-03-2022 16:00,EST,CAPITL,61757,46.41,1.35,-30.34,1
06-03-2022 17:00,EST,CAPITL,61757,52,2.34,-24.53,1
06-03-2022 18:00,EST,CAPITL,61757,58.79,2.74,-26.92,1
06-03-2022 19:00,EST,CAPITL,61757,50.03,3.33,-10.87,1
06-03-2022 20:00,EST,CAPITL,61757,42.95,2.8,-9.37,1
06-03-2022 21:00,EST,CAPITL,61757,43.61,2.34,-14.74,1
06-03-2022 22:00,EST,CAPITL,61757,40.54,2.1,-13.73,1
06-03-2022 23:00,EST,CAPITL,61757,40.88,1.67,-18.4,1
07-03-2022 00:00,EST,CAPITL,61757,46.9,0.74,-36.05,1
07-03-2022 01:00,EST,CAPITL,61757,43.48,0.91,-29.65,1
07-03-2022 02:00,EST,CAPITL,61757,40.37,1.25,-21.27,1
07-03-2022 03:00,EST,CAPITL,61757,38.17,1.56,-14.38,1
07-03-2022 04:00,EST,CAPITL,61757,36.18,2.07,-4.12,1
07-03-2022 05:00,EST,CAPITL,61757,36.68,2.4,0,1
07-03-2022 06:00,EST,CAPITL,61757,41.67,2.91,0,1
07-03-2022 07:00,EST,CAPITL,61757,48.94,3.82,-0.19,1
07-03-2022 08:00,EST,CAPITL,61757,48.05,4.09,0,1
07-03-2022 09:00,EST,CAPITL,61757,47.61,4.05,0,1
07-03-2022 10:00,EST,CAPITL,61757,46.56,3.96,0,1
07-03-2022 11:00,EST,CAPITL,61757,46.09,3.92,0,1
07-03-2022 12:00,EST,CAPITL,61757,45.75,3.82,0,1
07-03-2022 13:00,EST,CAPITL,61757,45.27,3.89,0,1
07-03-2022 14:00,EST,CAPITL,61757,44.52,3.82,0,1
07-03-2022 15:00,EST,CAPITL,61757,45.65,3.8,-2.23,1
07-03-2022 16:00,EST,CAPITL,61757,47.69,4.08,-0.71,1
07-03-2022 17:00,EST,CAPITL,61757,57.59,4.82,-2.57,1
07-03-2022 18:00,EST,CAPITL,61757,63.54,5.59,-0.94,1
07-03-2022 19:00,EST,CAPITL,61757,53.6,4.7,0,1
07-03-2022 20:00,EST,CAPITL,61757,47.58,4.07,-1.12,1
07-03-2022 21:00,EST,CAPITL,61757,44.27,3.43,-2.28,1
07-03-2022 22:00,EST,CAPITL,61757,41.71,3.23,-0.4,1
07-03-2022 23:00,EST,CAPITL,61757,39.08,2.78,-0.62,1
08-03-2022 00:00,EST,CAPITL,61757,50.86,0.93,-37.2,1
08-03-2022 01:00,EST,CAPITL,61757,49.16,0.76,-37.65,1
08-03-2022 02:00,EST,CAPITL,61757,48.57,0.76,-37.33,1
08-03-2022 03:00,EST,CAPITL,61757,48.21,0.75,-37,1
08-03-2022 04:00,EST,CAPITL,61757,48.47,0.83,-36.48,1
08-03-2022 05:00,EST,CAPITL,61757,43.32,1.93,-16.36,1
08-03-2022 06:00,EST,CAPITL,61757,48.84,3.14,-7.38,1
08-03-2022 07:00,EST,CAPITL,61757,79.26,2.5,-45.49,1
08-03-2022 08:00,EST,CAPITL,61757,81.71,2.08,-53.66,1
08-03-2022 09:00,EST,CAPITL,61757,74.67,2.17,-44.34,1
08-03-2022 10:00,EST,CAPITL,61757,71.63,2.11,-43.77,1
08-03-2022 11:00,EST,CAPITL,61757,74.86,1.58,-54.08,1
08-03-2022 12:00,EST,CAPITL,61757,67.92,1.77,-41.94,1
08-03-2022 13:00,EST,CAPITL,61757,69.63,1.53,-47.38,1
08-03-2022 14:00,EST,CAPITL,61757,68.33,1.53,-46.39,1
08-03-2022 15:00,EST,CAPITL,61757,73.68,1.46,-53.56,1
08-03-2022 16:00,EST,CAPITL,61757,75,2.11,-45.48,1
08-03-2022 17:00,EST,CAPITL,61757,82.09,2.96,-43.41,1
08-03-2022 18:00,EST,CAPITL,61757,136.97,3.38,-95.19,1
08-03-2022 19:00,EST,CAPITL,61757,86.71,3.29,-45.53,1
08-03-2022 20:00,EST,CAPITL,61757,77.06,2.89,-38.46,1
08-03-2022 21:00,EST,CAPITL,61757,71.65,2.65,-35.84,1
08-03-2022 22:00,EST,CAPITL,61757,62.9,2.44,-29.58,1
08-03-2022 23:00,EST,CAPITL,61757,68.31,1.19,-50.09,1
09-03-2022 00:00,EST,CAPITL,61757,59.02,1.76,-29.42,1
09-03-2022 01:00,EST,CAPITL,61757,57.64,1.47,-32.78,1
09-03-2022 02:00,EST,CAPITL,61757,56.74,1.42,-32.46,1
09-03-2022 03:00,EST,CAPITL,61757,56.45,1.47,-31.24,1
09-03-2022 04:00,EST,CAPITL,61757,58.04,1.56,-31.66,1
09-03-2022 05:00,EST,CAPITL,61757,54.95,2.71,-16.57,1
09-03-2022 06:00,EST,CAPITL,61757,88.64,3.35,-47.26,1
09-03-2022 07:00,EST,CAPITL,61757,88.64,4.49,-30.06,1
09-03-2022 08:00,EST,CAPITL,61757,85.4,3.76,-36.26,1
09-03-2022 09:00,EST,CAPITL,61757,74.03,3.26,-31.52,1
09-03-2022 10:00,EST,CAPITL,61757,78.98,3.14,-36.05,1
09-03-2022 11:00,EST,CAPITL,61757,76.72,2.88,-35.96,1
09-03-2022 12:00,EST,CAPITL,61757,72.01,2.9,-31.42,1
09-03-2022 13:00,EST,CAPITL,61757,70.51,2.8,-31.33,1
09-03-2022 14:00,EST,CAPITL,61757,69.86,2.78,-31.4,1
09-03-2022 15:00,EST,CAPITL,61757,73.46,2.74,-35.11,1
09-03-2022 16:00,EST,CAPITL,61757,76.47,2.81,-38.05,1
09-03-2022 17:00,EST,CAPITL,61757,88.48,3.12,-47.28,1
09-03-2022 18:00,EST,CAPITL,61757,113.59,3.43,-68.87,1
09-03-2022 19:00,EST,CAPITL,61757,87.65,2.92,-49.58,1
09-03-2022 20:00,EST,CAPITL,61757,76.95,2.82,-38.37,1
09-03-2022 21:00,EST,CAPITL,61757,72.68,2.57,-35.85,1
09-03-2022 22:00,EST,CAPITL,61757,66.15,1.61,-40.54,1
09-03-2022 23:00,EST,CAPITL,61757,62.32,1.23,-40.99,1
10-03-2022 00:00,EST,CAPITL,61757,58.23,1.36,-32.96,1
10-03-2022 01:00,EST,CAPITL,61757,55.01,1.14,-34.51,1
10-03-2022 02:00,EST,CAPITL,61757,52.48,1.46,-26.68,1
10-03-2022 03:00,EST,CAPITL,61757,52.33,1.54,-26.03,1
10-03-2022 04:00,EST,CAPITL,61757,52.55,1.59,-25.75,1
10-03-2022 05:00,EST,CAPITL,61757,50.92,2.72,-12.38,1
10-03-2022 06:00,EST,CAPITL,61757,68.7,3.08,-27.15,1
10-03-2022 07:00,EST,CAPITL,61757,73.55,4.11,-19.32,1
10-03-2022 08:00,EST,CAPITL,61757,68.74,3.44,-23.32,1
10-03-2022 09:00,EST,CAPITL,61757,59.55,3.17,-17.79,1
10-03-2022 10:00,EST,CAPITL,61757,55.15,3.09,-14.43,1
10-03-2022 11:00,EST,CAPITL,61757,53.62,2.9,-13.56,1
10-03-2022 12:00,EST,CAPITL,61757,50.76,2.73,-11.62,1
10-03-2022 13:00,EST,CAPITL,61757,48.96,2.69,-10.41,1
10-03-2022 14:00,EST,CAPITL,61757,47.93,2.67,-9.68,1
10-03-2022 15:00,EST,CAPITL,61757,51.19,2.54,-12.86,1
10-03-2022 16:00,EST,CAPITL,61757,54.69,2.75,-15.74,1
10-03-2022 17:00,EST,CAPITL,61757,71.04,3.19,-28.05,1
10-03-2022 18:00,EST,CAPITL,61757,92.03,4.35,-34.59,1
10-03-2022 19:00,EST,CAPITL,61757,67.19,4.34,-9.97,1
10-03-2022 20:00,EST,CAPITL,61757,60,3.19,-17.91,1
10-03-2022 21:00,EST,CAPITL,61757,55.8,2.78,-15.92,1
10-03-2022 22:00,EST,CAPITL,61757,54.45,2.58,-16.08,1
10-03-2022 23:00,EST,CAPITL,61757,51.06,2.53,-12.89,1
11-03-2022 00:00,EST,CAPITL,61757,42.62,2.6,-4.38,1
11-03-2022 01:00,EST,CAPITL,61757,41.05,2.47,-3.87,1
11-03-2022 02:00,EST,CAPITL,61757,40.52,2.48,-3.08,1
11-03-2022 03:00,EST,CAPITL,61757,40.26,2.46,-2.58,1
11-03-2022 04:00,EST,CAPITL,61757,40.96,2.68,-2.6,1
11-03-2022 05:00,EST,CAPITL,61757,44.53,2.93,-5.81,1
11-03-2022 06:00,EST,CAPITL,61757,54.95,3.03,-14.02,1
11-03-2022 07:00,EST,CAPITL,61757,64.86,4.46,-4.62,1
11-03-2022 08:00,EST,CAPITL,61757,56.62,3.76,-4.75,1
11-03-2022 09:00,EST,CAPITL,61757,48.27,3.37,0,1
11-03-2022 10:00,EST,CAPITL,61757,46.14,3.15,-3.07,1
11-03-2022 11:00,EST,CAPITL,61757,45.69,2.95,-4.47,1
11-03-2022 12:00,EST,CAPITL,61757,44.1,2.82,-4.62,1
11-03-2022 13:00,EST,CAPITL,61757,43.37,2.73,-4.75,1
11-03-2022 14:00,EST,CAPITL,61757,42.71,2.75,-4.29,1
11-03-2022 15:00,EST,CAPITL,61757,43.01,2.74,-4.62,1
11-03-2022 16:00,EST,CAPITL,61757,46.61,2.72,-8.14,1
11-03-2022 17:00,EST,CAPITL,61757,55.25,2.99,-13.93,1
11-03-2022 18:00,EST,CAPITL,61757,67.56,2.95,-26.26,1
11-03-2022 19:00,EST,CAPITL,61757,58.1,3.16,-14.95,1
11-03-2022 20:00,EST,CAPITL,61757,48.69,2.88,-7.84,1
11-03-2022 21:00,EST,CAPITL,61757,47.54,2.57,-9.26,1
11-03-2022 22:00,EST,CAPITL,61757,46.95,2.04,-12.47,1
11-03-2022 23:00,EST,CAPITL,61757,46.57,2.14,-12.57,1
12-03-2022 00:00,EST,CAPITL,61757,46.83,2.46,-8.73,1
12-03-2022 01:00,EST,CAPITL,61757,47.47,2.34,-11.2,1
12-03-2022 02:00,EST,CAPITL,61757,49.37,1.96,-19.38,1
12-03-2022 03:00,EST,CAPITL,61757,47.46,1.97,-17.34,1
12-03-2022 04:00,EST,CAPITL,61757,50.09,1.79,-22.37,1
12-03-2022 05:00,EST,CAPITL,61757,51.18,1.79,-24.13,1
12-03-2022 06:00,EST,CAPITL,61757,57.07,1.68,-30.65,1
12-03-2022 07:00,EST,CAPITL,61757,59.97,1.87,-34.72,1
12-03-2022 08:00,EST,CAPITL,61757,63.72,2.69,-29.06,1
12-03-2022 09:00,EST,CAPITL,61757,72,2.8,-36.26,1
12-03-2022 10:00,EST,CAPITL,61757,99,2.6,-65.75,1
12-03-2022 11:00,EST,CAPITL,61757,111.72,2.54,-80.02,1
12-03-2022 12:00,EST,CAPITL,61757,88.12,1.34,-71.05,1
12-03-2022 13:00,EST,CAPITL,61757,83.53,1.33,-66.5,1
12-03-2022 14:00,EST,CAPITL,61757,87.59,1.16,-70.8,1
12-03-2022 15:00,EST,CAPITL,61757,88.01,1.16,-71.22,1
12-03-2022 16:00,EST,CAPITL,61757,91.4,1.23,-74.47,1
12-03-2022 17:00,EST,CAPITL,61757,105.19,1.32,-88.14,1
12-03-2022 18:00,EST,CAPITL,61757,126.02,1.31,-108.97,1
12-03-2022 19:00,EST,CAPITL,61757,117.27,1.31,-100.2,1
12-03-2022 20:00,EST,CAPITL,61757,102.92,1.44,-83.43,1
12-03-2022 21:00,EST,CAPITL,61757,97.14,1.25,-80.11,1
12-03-2022 22:00,EST,CAPITL,61757,96.46,1.2,-79.52,1
12-03-2022 23:00,EST,CAPITL,61757,88.7,1.64,-65.75,1
13-03-2022 00:00,EST,CAPITL,61757,121.28,1.05,-101.74,1
13-03-2022 01:00,EST,CAPITL,61757,111.42,0.83,-96.84,1
13-03-2022 03:00,EDT,CAPITL,61757,98.15,1.81,-68.96,1
13-03-2022 04:00,EDT,CAPITL,61757,99.11,1.16,-79.48,1
13-03-2022 05:00,EDT,CAPITL,61757,104.72,1.2,-85.05,1
13-03-2022 06:00,EDT,CAPITL,61757,111.01,1.09,-91.51,1
13-03-2022 07:00,EDT,CAPITL,61757,115.26,1.18,-95.6,1
13-03-2022 08:00,EDT,CAPITL,61757,111.63,1.63,-87.69,1
13-03-2022 09:00,EDT,CAPITL,61757,115.12,1.43,-93.85,1
13-03-2022 10:00,EDT,CAPITL,61757,105.56,1.34,-85.69,1
13-03-2022 11:00,EDT,CAPITL,61757,103.19,1.31,-83.41,1
13-03-2022 12:00,EDT,CAPITL,61757,98.97,1.2,-79.36,1
13-03-2022 13:00,EDT,CAPITL,61757,93.75,1.06,-75.88,1
13-03-2022 14:00,EDT,CAPITL,61757,89.84,1.09,-70.86,1
13-03-2022 15:00,EDT,CAPITL,61757,90.94,0.96,-74.44,1
13-03-2022 16:00,EDT,CAPITL,61757,97.24,1.13,-77.87,1
13-03-2022 17:00,EDT,CAPITL,61757,106.84,1.07,-89.87,1
13-03-2022 18:00,EDT,CAPITL,61757,138.58,1.83,-111.03,1
13-03-2022 19:00,EDT,CAPITL,61757,135.97,2.24,-102.99,1
13-03-2022 20:00,EDT,CAPITL,61757,121.2,1.42,-100.25,1
13-03-2022 21:00,EDT,CAPITL,61757,113.04,1.25,-93.42,1
13-03-2022 22:00,EDT,CAPITL,61757,105.71,1.17,-86.2,1
13-03-2022 23:00,EDT,CAPITL,61757,103.93,1.14,-84.4,1
14-03-2022 00:00,EDT,CAPITL,61757,85.21,1.32,-64.5,1
14-03-2022 01:00,EDT,CAPITL,61757,81.13,1.32,-60.39,1
14-03-2022 02:00,EDT,CAPITL,61757,83.76,0.97,-68.33,1
14-03-2022 03:00,EDT,CAPITL,61757,82.63,1.15,-64.57,1
14-03-2022 04:00,EDT,CAPITL,61757,82.72,1.34,-62,1
14-03-2022 05:00,EDT,CAPITL,61757,95.62,1.44,-74.71,1
14-03-2022 06:00,EDT,CAPITL,61757,104.73,2.2,-74.29,1
14-03-2022 07:00,EDT,CAPITL,61757,130.82,3.21,-87.98,1
14-03-2022 08:00,EDT,CAPITL,61757,109.7,3.09,-70.72,1
14-03-2022 09:00,EDT,CAPITL,61757,87.49,2.89,-48.01,1
14-03-2022 10:00,EDT,CAPITL,61757,71.83,3.05,-29.68,1
14-03-2022 11:00,EDT,CAPITL,61757,72.24,2.66,-33.6,1
14-03-2022 12:00,EDT,CAPITL,61757,65.61,2.3,-30,1
14-03-2022 13:00,EDT,CAPITL,61757,68.72,1.76,-41.07,1
14-03-2022 14:00,EDT,CAPITL,61757,67.99,1.49,-44.89,1
14-03-2022 15:00,EDT,CAPITL,61757,70.81,1.45,-48.59,1
14-03-2022 16:00,EDT,CAPITL,61757,72.15,1.67,-46.25,1
14-03-2022 17:00,EDT,CAPITL,61757,79.41,1.96,-50.9,1
14-03-2022 18:00,EDT,CAPITL,61757,97.32,2.26,-65.75,1
14-03-2022 19:00,EDT,CAPITL,61757,95.81,2.49,-61.43,1
14-03-2022 20:00,EDT,CAPITL,61757,81.93,2.43,-48.01,1
14-03-2022 21:00,EDT,CAPITL,61757,77.33,1.84,-49.93,1
14-03-2022 22:00,EDT,CAPITL,61757,74.59,1.21,-53.94,1
14-03-2022 23:00,EDT,CAPITL,61757,69.38,1.15,-48.77,1
15-03-2022 00:00,EDT,CAPITL,61757,58.91,1.61,-33.3,1
15-03-2022 01:00,EDT,CAPITL,61757,55.85,1.58,-30.65,1
15-03-2022 02:00,EDT,CAPITL,61757,53.77,1.59,-27.3,1
15-03-2022 03:00,EDT,CAPITL,61757,53.28,1.75,-26.47,1
15-03-2022 04:00,EDT,CAPITL,61757,55.41,1.65,-28.41,1
15-03-2022 05:00,EDT,CAPITL,61757,56.65,2.41,-22.91,1
15-03-2022 06:00,EDT,CAPITL,61757,66.81,2.79,-28.24,1
15-03-2022 07:00,EDT,CAPITL,61757,78.08,3.4,-36.45,1
15-03-2022 08:00,EDT,CAPITL,61757,68.26,3.44,-26.1,1
15-03-2022 09:00,EDT,CAPITL,61757,61.7,3.52,-19.14,1
15-03-2022 10:00,EDT,CAPITL,61757,52.02,3.45,-10.63,1
15-03-2022 11:00,EDT,CAPITL,61757,50.43,3.25,-8.9,1
15-03-2022 12:00,EDT,CAPITL,61757,47.63,3.23,-5.94,1
15-03-2022 13:00,EDT,CAPITL,61757,48.22,3.09,-7.94,1
15-03-2022 14:00,EDT,CAPITL,61757,46.6,2.87,-7.83,1
15-03-2022 15:00,EDT,CAPITL,61757,47.72,2.8,-9.1,1
15-03-2022 16:00,EDT,CAPITL,61757,49.37,2.87,-10.68,1
15-03-2022 17:00,EDT,CAPITL,61757,55.07,2.96,-15.15,1
15-03-2022 18:00,EDT,CAPITL,61757,67.93,2.93,-29.21,1
15-03-2022 19:00,EDT,CAPITL,61757,73.68,3.42,-29.5,1
15-03-2022 20:00,EDT,CAPITL,61757,57.92,3.01,-19.04,1
15-03-2022 21:00,EDT,CAPITL,61757,52.04,2.68,-13.62,1
15-03-2022 22:00,EDT,CAPITL,61757,50.28,2.32,-15.75,1
15-03-2022 23:00,EDT,CAPITL,61757,46.62,2.71,-8.19,1
16-03-2022 00:00,EDT,CAPITL,61757,39.92,2.38,-4.96,1
16-03-2022 01:00,EDT,CAPITL,61757,40.08,2.09,-9.28,1
16-03-2022 02:00,EDT,CAPITL,61757,39.72,1.97,-10.38,1
16-03-2022 03:00,EDT,CAPITL,61757,39.38,2.01,-9.05,1
16-03-2022 04:00,EDT,CAPITL,61757,39,2.36,-3.81,1
16-03-2022 05:00,EDT,CAPITL,61757,41.71,2.62,-5.5,1
