Eastern Date Hour,Eastern Date Hour Time Zone,Zone Name,Zone PTID,DAM Zonal LBMP,DAM Zonal Losses,DAM Zonal Congestion,DAM Zonal Price Version
01-03-2021 00:00,EST,CAPITL,61757,34.01,0.15,-30.13,1
01-03-2021 01:00,EST,CAPITL,61757,31.36,0.15,-27.28,1
01-03-2021 02:00,EST,CAPITL,61757,30.86,0.16,-26.6,1
01-03-2021 03:00,EST,CAPITL,61757,30.66,0.16,-26.34,1
01-03-2021 04:00,EST,CAPITL,61757,30.56,0.21,-25.01,1
01-03-2021 05:00,EST,CAPITL,61757,32.54,0.32,-24.83,1
01-03-2021 06:00,EST,CAPITL,61757,41.54,0.41,-28.81,1
01-03-2021 07:00,EST,CAPITL,61757,39.45,0.66,-20.93,1
01-03-2021 08:00,EST,CAPITL,61757,36.06,0.82,-14.89,1
01-03-2021 09:00,EST,CAPITL,61757,30.34,1.18,-4.66,1
01-03-2021 10:00,EST,CAPITL,61757,31.91,1.11,-7.12,1
01-03-2021 11:00,EST,CAPITL,61757,30.15,1.15,-4.58,1
01-03-2021 12:00,EST,CAPITL,61757,30.19,0.83,-7.93,1
01-03-2021 13:00,EST,CAPITL,61757,31.31,0.62,-13.94,1
01-03-2021 14:00,EST,CAPITL,61757,29.35,0.62,-12.83,1
01-03-2021 15:00,EST,CAPITL,61757,29.43,0.64,-12.81,1
01-03-2021 16:00,EST,CAPITL,61757,30.69,0.78,-10.32,1
01-03-2021 17:00,EST,CAPITL,61757,44.11,0.92,-19.56,1
01-03-2021 18:00,EST,CAPITL,61757,38.32,2.27,0,1
01-03-2021 19:00,EST,CAPITL,61757,33.47,2.1,-2.55,1
01-03-2021 20:00,EST,CAPITL,61757,29.49,1.87,-4.82,1
01-03-2021 21:00,EST,CAPITL,61757,26.85,1.75,-3.26,1
01-03-2021 22:00,EST,CAPITL,61757,26.66,1.61,-4.13,1
01-03-2021 23:00,EST,CAPITL,61757,30.96,0.95,-15.98,1
02-03-2021 00:00,EST,CAPITL,61757,40.14,0.52,-33.02,1
02-03-2021 01:00,EST,CAPITL,61757,37.79,0.51,-30.77,1
02-03-2021 02:00,EST,CAPITL,61757,35.6,0.6,-27.47,1
02-03-2021 03:00,EST,CAPITL,61757,34.82,0.6,-26.67,1
02-03-2021 04:00,EST,CAPITL,61757,52.87,0.11,-50.54,1
02-03-2021 05:00,EST,CAPITL,61757,50.5,0.22,-45.61,1
02-03-2021 06:00,EST,CAPITL,61757,63.45,0.48,-55.51,1
02-03-2021 07:00,EST,CAPITL,61757,65.75,0.51,-56.59,1
02-03-2021 08:00,EST,CAPITL,61757,62.89,0.62,-51.48,1
02-03-2021 09:00,EST,CAPITL,61757,53.84,0.63,-42.57,1
02-03-2021 10:00,EST,CAPITL,61757,53.5,0.6,-42.26,1
02-03-2021 11:00,EST,CAPITL,61757,47.13,0.72,-33.45,1
02-03-2021 12:00,EST,CAPITL,61757,47.84,0.57,-36.64,1
02-03-2021 13:00,EST,CAPITL,61757,47.04,0.47,-37.55,1
02-03-2021 14:00,EST,CAPITL,61757,45.2,0.37,-37.2,1
02-03-2021 15:00,EST,CAPITL,61757,46.67,0.37,-38.82,1
02-03-2021 16:00,EST,CAPITL,61757,48,0.55,-36.83,1
02-03-2021 17:00,EST,CAPITL,61757,70.87,0.57,-59.35,1
02-03-2021 18:00,EST,CAPITL,61757,70,0.8,-53.78,1
02-03-2021 19:00,EST,CAPITL,61757,65,0.58,-52.4,1
02-03-2021 20:00,EST,CAPITL,61757,52.98,0.63,-40.99,1
02-03-2021 21:00,EST,CAPITL,61757,47.9,0.54,-36.74,1
02-03-2021 22:00,EST,CAPITL,61757,46.79,0.37,-38.81,1
02-03-2021 23:00,EST,CAPITL,61757,44.17,0.24,-37.54,1
03-03-2021 00:00,EST,CAPITL,61757,57.33,0.17,-54.08,1
03-03-2021 01:00,EST,CAPITL,61757,55.25,0.12,-53.08,1
03-03-2021 02:00,EST,CAPITL,61757,53.24,0.1,-51.47,1
03-03-2021 03:00,EST,CAPITL,61757,52.96,0.1,-51.21,1
03-03-2021 04:00,EST,CAPITL,61757,54.59,0.12,-52.35,1
03-03-2021 05:00,EST,CAPITL,61757,54.18,0.21,-50.45,1
03-03-2021 06:00,EST,CAPITL,61757,66.22,0.38,-59.45,1
03-03-2021 07:00,EST,CAPITL,61757,70.91,0.4,-64.11,1
03-03-2021 08:00,EST,CAPITL,61757,64.01,0.62,-52.81,1
03-03-2021 09:00,EST,CAPITL,61757,46,0.62,-32.64,1
03-03-2021 10:00,EST,CAPITL,61757,42.3,0.55,-30.78,1
03-03-2021 11:00,EST,CAPITL,61757,38.17,0.67,-24.4,1
03-03-2021 12:00,EST,CAPITL,61757,36.96,0.62,-23.1,1
03-03-2021 13:00,EST,CAPITL,61757,39.05,0.49,-27.97,1
03-03-2021 14:00,EST,CAPITL,61757,38.68,0.46,-27.65,1
03-03-2021 15:00,EST,CAPITL,61757,39.12,0.49,-28.07,1
03-03-2021 16:00,EST,CAPITL,61757,40.68,0.61,-27.19,1
03-03-2021 17:00,EST,CAPITL,61757,59.57,0.59,-45.85,1
03-03-2021 18:00,EST,CAPITL,61757,60.2,0.96,-39.62,1
03-03-2021 19:00,EST,CAPITL,61757,54.75,0.81,-37.07,1
03-03-2021 20:00,EST,CAPITL,61757,43.03,0.76,-26.71,1
03-03-2021 21:00,EST,CAPITL,61757,43.86,0.48,-32.79,1
03-03-2021 22:00,EST,CAPITL,61757,41.26,0.41,-31.57,1
03-03-2021 23:00,EST,CAPITL,61757,41.71,0.28,-33.98,1
04-03-2021 00:00,EST,CAPITL,61757,54.32,0.35,-47.58,1
04-03-2021 01:00,EST,CAPITL,61757,48.33,0.3,-42.69,1
04-03-2021 02:00,EST,CAPITL,61757,47.14,0.26,-42.25,1
04-03-2021 03:00,EST,CAPITL,61757,45.89,0.27,-40.99,1
04-03-2021 04:00,EST,CAPITL,61757,45.5,0.29,-40.58,1
04-03-2021 05:00,EST,CAPITL,61757,47.1,0.37,-41.04,1
04-03-2021 06:00,EST,CAPITL,61757,57.72,0.88,-43.28,1
04-03-2021 07:00,EST,CAPITL,61757,59.19,0.98,-42.64,1
04-03-2021 08:00,EST,CAPITL,61757,58.22,1.05,-39.94,1
04-03-2021 09:00,EST,CAPITL,61757,49.03,0.9,-32.56,1
04-03-2021 10:00,EST,CAPITL,61757,50.83,0.62,-38.85,1
04-03-2021 11:00,EST,CAPITL,61757,49.49,0.51,-39.49,1
04-03-2021 12:00,EST,CAPITL,61757,47.99,0.38,-39.78,1
04-03-2021 13:00,EST,CAPITL,61757,48.28,0.35,-40.48,1
04-03-2021 14:00,EST,CAPITL,61757,49.13,0.29,-42.44,1
04-03-2021 15:00,EST,CAPITL,61757,49.14,0.3,-42.44,1
04-03-2021 16:00,EST,CAPITL,61757,53.7,0.3,-46.98,1
04-03-2021 17:00,EST,CAPITL,61757,71.8,0.75,-56.1,1
04-03-2021 18:00,EST,CAPITL,61757,70.34,1.07,-49.54,1
04-03-2021 19:00,EST,CAPITL,61757,60.6,1,-41.33,1
04-03-2021 20:00,EST,CAPITL,61757,54.33,0.72,-42.06,1
04-03-2021 21:00,EST,CAPITL,61757,43.26,1.42,-25.16,1
04-03-2021 22:00,EST,CAPITL,61757,46.45,0.82,-36.23,1
04-03-2021 23:00,EST,CAPITL,61757,45.2,0.64,-37.08,1
05-03-2021 00:00,EST,CAPITL,61757,62.13,0.57,-55.13,1
05-03-2021 01:00,EST,CAPITL,61757,59.81,0.56,-52.83,1
05-03-2021 02:00,EST,CAPITL,61757,59.96,0.54,-53.24,1
05-03-2021 03:00,EST,CAPITL,61757,59.97,0.54,-53.27,1
05-03-2021 04:00,EST,CAPITL,61757,59.89,0.57,-52.91,1
05-03-2021 05:00,EST,CAPITL,61757,59.9,0.6,-52.86,1
05-03-2021 06:00,EST,CAPITL,61757,76.78,1.08,-64.31,1
05-03-2021 07:00,EST,CAPITL,61757,79.44,1.45,-63.09,1
05-03-2021 08:00,EST,CAPITL,61757,70.37,1.69,-52.17,1
05-03-2021 09:00,EST,CAPITL,61757,59.53,1.87,-39.53,1
05-03-2021 10:00,EST,CAPITL,61757,64,1.27,-50,1
05-03-2021 11:00,EST,CAPITL,61757,63.14,1.21,-49.5,1
05-03-2021 12:00,EST,CAPITL,61757,60.65,1.04,-48.96,1
05-03-2021 13:00,EST,CAPITL,61757,58.88,0.95,-48.04,1
05-03-2021 14:00,EST,CAPITL,61757,57.79,0.95,-46.98,1
05-03-2021 15:00,EST,CAPITL,61757,58.39,0.92,-47.79,1
05-03-2021 16:00,EST,CAPITL,61757,63.07,0.92,-52.84,1
05-03-2021 17:00,EST,CAPITL,61757,73.26,1.48,-56.74,1
05-03-2021 18:00,EST,CAPITL,61757,69.83,1.78,-49.89,1
05-03-2021 19:00,EST,CAPITL,61757,71.27,1.64,-52.91,1
05-03-2021 20:00,EST,CAPITL,61757,73.11,1.14,-60.57,1
05-03-2021 21:00,EST,CAPITL,61757,63.12,0.9,-52.89,1
05-03-2021 22:00,EST,CAPITL,61757,60.18,0.81,-51.06,1
05-03-2021 23:00,EST,CAPITL,61757,57.49,0.69,-49.32,1
06-03-2021 00:00,EST,CAPITL,61757,60.83,0.54,-53.89,1
06-03-2021 01:00,EST,CAPITL,61757,58.26,0.45,-52.51,1
06-03-2021 02:00,EST,CAPITL,61757,57.32,0.48,-51.31,1
06-03-2021 03:00,EST,CAPITL,61757,56.04,0.47,-50.17,1
06-03-2021 04:00,EST,CAPITL,61757,54.36,0.61,-46.72,1
06-03-2021 05:00,EST,CAPITL,61757,56.21,0.73,-47.52,1
06-03-2021 06:00,EST,CAPITL,61757,64.25,0.83,-54.16,1
06-03-2021 07:00,EST,CAPITL,61757,70.63,0.88,-59.97,1
06-03-2021 08:00,EST,CAPITL,61757,66.54,1.54,-48.78,1
06-03-2021 09:00,EST,CAPITL,61757,58.46,1.7,-39.63,1
06-03-2021 10:00,EST,CAPITL,61757,53.02,1.66,-34.47,1
06-03-2021 11:00,EST,CAPITL,61757,49.57,1.67,-30.31,1
06-03-2021 12:00,EST,CAPITL,61757,51.66,1.09,-38.7,1
06-03-2021 13:00,EST,CAPITL,61757,52.05,1.05,-39.95,1
06-03-2021 14:00,EST,CAPITL,61757,52.11,1.06,-40.14,1
06-03-2021 15:00,EST,CAPITL,61757,53.43,1.04,-41.53,1
06-03-2021 16:00,EST,CAPITL,61757,58.61,1.25,-44.6,1
06-03-2021 17:00,EST,CAPITL,61757,66.91,1.89,-45.38,1
06-03-2021 18:00,EST,CAPITL,61757,76.14,2.16,-51.72,1
06-03-2021 19:00,EST,CAPITL,61757,66.6,2.11,-43.18,1
06-03-2021 20:00,EST,CAPITL,61757,59.21,1.85,-38.87,1
06-03-2021 21:00,EST,CAPITL,61757,59.44,1.39,-43.55,1
06-03-2021 22:00,EST,CAPITL,61757,57.9,1.37,-42.25,1
06-03-2021 23:00,EST,CAPITL,61757,55.46,0.99,-43.79,1
07-03-2021 00:00,EST,CAPITL,61757,52.01,1.33,-35.76,1
07-03-2021 01:00,EST,CAPITL,61757,47.5,1.15,-33.28,1
07-03-2021 02:00,EST,CAPITL,61757,46.23,1,-33.58,1
07-03-2021 03:00,EST,CAPITL,61757,46.09,1.01,-33.42,1
07-03-2021 04:00,EST,CAPITL,61757,46.29,1.04,-33.57,1
07-03-2021 05:00,EST,CAPITL,61757,43.51,1.05,-30.68,1
07-03-2021 06:00,EST,CAPITL,61757,42.58,1.2,-27.45,1
07-03-2021 07:00,EST,CAPITL,61757,49.64,1.42,-32.31,1
07-03-2021 08:00,EST,CAPITL,61757,48.9,1.9,-26.61,1
07-03-2021 09:00,EST,CAPITL,61757,44.75,1.78,-23.63,1
07-03-2021 10:00,EST,CAPITL,61757,42.58,1.78,-22.04,1
07-03-2021 11:00,EST,CAPITL,61757,42.6,1.73,-22.32,1
07-03-2021 12:00,EST,CAPITL,61757,41.34,1.62,-21.96,1
07-03-2021 13:00,EST,CAPITL,61757,39.8,1.54,-21.19,1
07-03-2021 14:00,EST,CAPITL,61757,41.7,1.48,-23.6,1
07-03-2021 15:00,EST,CAPITL,61757,43.18,1.45,-25.96,1
07-03-2021 16:00,EST,CAPITL,61757,47.11,1.58,-28.37,1
07-03-2021 17:00,EST,CAPITL,61757,61.94,2.25,-35.45,1
07-03-2021 18:00,EST,CAPITL,61757,67.4,2.78,-35.38,1
07-03-2021 19:00,EST,CAPITL,61757,60.22,2.71,-28.95,1
07-03-2021 20:00,EST,CAPITL,61757,50.12,2.61,-21.9,1
07-03-2021 21:00,EST,CAPITL,61757,51.4,2.02,-28.58,1
07-03-2021 22:00,EST,CAPITL,61757,51.64,1.56,-33.83,1
07-03-2021 23:00,EST,CAPITL,61757,48.64,1.38,-32.45,1
08-03-2021 00:00,EST,CAPITL,61757,52.67,1.74,-32.64,1
08-03-2021 01:00,EST,CAPITL,61757,50.99,1.26,-35.99,1
08-03-2021 02:00,EST,CAPITL,61757,48.38,1.29,-33.03,1
08-03-2021 03:00,EST,CAPITL,61757,47.61,1.24,-33.03,1
08-03-2021 04:00,EST,CAPITL,61757,49.21,1.46,-32.22,1
08-03-2021 05:00,EST,CAPITL,61757,51,1.79,-30.57,1
08-03-2021 06:00,EST,CAPITL,61757,65.14,2.27,-38.19,1
08-03-2021 07:00,EST,CAPITL,61757,72.33,2.66,-39.09,1
08-03-2021 08:00,EST,CAPITL,61757,67.46,2.36,-40.27,1
08-03-2021 09:00,EST,CAPITL,61757,56.33,2.14,-31.64,1
08-03-2021 10:00,EST,CAPITL,61757,50.12,1.85,-28.33,1
08-03-2021 11:00,EST,CAPITL,61757,46.92,1.57,-28.1,1
08-03-2021 12:00,EST,CAPITL,61757,45.55,1.32,-29.68,1
08-03-2021 13:00,EST,CAPITL,61757,44.65,1.3,-28.9,1
08-03-2021 14:00,EST,CAPITL,61757,45.17,1.25,-30.03,1
08-03-2021 15:00,EST,CAPITL,61757,45.92,1.32,-30.23,1
08-03-2021 16:00,EST,CAPITL,61757,46.12,1.68,-26.39,1
08-03-2021 17:00,EST,CAPITL,61757,55.25,2.27,-28.57,1
08-03-2021 18:00,EST,CAPITL,61757,63.33,2.51,-34.92,1
08-03-2021 19:00,EST,CAPITL,61757,58.44,2.41,-31.68,1
08-03-2021 20:00,EST,CAPITL,61757,53.59,2.03,-31.21,1
08-03-2021 21:00,EST,CAPITL,61757,51,1.34,-35.37,1
08-03-2021 22:00,EST,CAPITL,61757,45.53,1.25,-30.89,1
08-03-2021 23:00,EST,CAPITL,61757,45.89,0.83,-35.69,1
09-03-2021 00:00,EST,CAPITL,61757,37.74,0.82,-27.35,1
09-03-2021 01:00,EST,CAPITL,61757,33.97,0.81,-23.71,1
09-03-2021 02:00,EST,CAPITL,61757,33.93,0.78,-23.93,1
09-03-2021 03:00,EST,CAPITL,61757,33.87,0.8,-23.66,1
09-03-2021 04:00,EST,CAPITL,61757,33.49,0.94,-21.88,1
09-03-2021 05:00,EST,CAPITL,61757,32.96,1.42,-16.15,1
09-03-2021 06:00,EST,CAPITL,61757,43.65,1.85,-22.33,1
09-03-2021 07:00,EST,CAPITL,61757,50.64,1.8,-29.51,1
09-03-2021 08:00,EST,CAPITL,61757,48.28,1.97,-25.98,1
09-03-2021 09:00,EST,CAPITL,61757,37.04,2.01,-14.1,1
09-03-2021 10:00,EST,CAPITL,61757,32.57,2.01,-9.11,1
09-03-2021 11:00,EST,CAPITL,61757,31.74,1.71,-11.43,1
09-03-2021 12:00,EST,CAPITL,61757,30.68,1.53,-12.3,1
09-03-2021 13:00,EST,CAPITL,61757,30.53,1.4,-13.6,1
09-03-2021 14:00,EST,CAPITL,61757,30.08,1.32,-14.27,1
09-03-2021 15:00,EST,CAPITL,61757,30.75,1.35,-14.35,1
09-03-2021 16:00,EST,CAPITL,61757,32.17,1.45,-14.46,1
09-03-2021 17:00,EST,CAPITL,61757,45.07,1.87,-21.12,1
09-03-2021 18:00,EST,CAPITL,61757,49.73,2.29,-21.46,1
09-03-2021 19:00,EST,CAPITL,61757,41.41,1.98,-16.97,1
09-03-2021 20:00,EST,CAPITL,61757,33.64,1.68,-13.31,1
09-03-2021 21:00,EST,CAPITL,61757,32.2,1.43,-14.13,1
09-03-2021 22:00,EST,CAPITL,61757,30.57,1.17,-15.5,1
09-03-2021 23:00,EST,CAPITL,61757,31.32,0.91,-19.35,1
10-03-2021 00:00,EST,CAPITL,61757,28.68,0.51,-21.11,1
10-03-2021 01:00,EST,CAPITL,61757,29.63,0.45,-22.79,1
10-03-2021 02:00,EST,CAPITL,61757,27.55,0.46,-20.7,1
10-03-2021 03:00,EST,CAPITL,61757,27.28,0.45,-20.44,1
10-03-2021 04:00,EST,CAPITL,61757,27.95,0.47,-21.07,1
10-03-2021 05:00,EST,CAPITL,61757,29,0.49,-22.11,1
10-03-2021 06:00,EST,CAPITL,61757,36.61,0.75,-27.71,1
10-03-2021 07:00,EST,CAPITL,61757,43.78,0.85,-33.33,1
10-03-2021 08:00,EST,CAPITL,61757,39.53,1.15,-26.23,1
10-03-2021 09:00,EST,CAPITL,61757,32.37,1.03,-20.68,1
10-03-2021 10:00,EST,CAPITL,61757,30.14,1.08,-17.5,1
10-03-2021 11:00,EST,CAPITL,61757,30.1,1.03,-17.76,1
10-03-2021 12:00,EST,CAPITL,61757,28.9,0.82,-18.81,1
10-03-2021 13:00,EST,CAPITL,61757,27.9,0.83,-17.69,1
10-03-2021 14:00,EST,CAPITL,61757,28.21,0.73,-19.32,1
10-03-2021 15:00,EST,CAPITL,61757,29.06,0.72,-20.63,1
10-03-2021 16:00,EST,CAPITL,61757,33.64,0.69,-25.79,1
10-03-2021 17:00,EST,CAPITL,61757,47.5,0.75,-38.33,1
10-03-2021 18:00,EST,CAPITL,61757,54.58,0.85,-44.96,1
10-03-2021 19:00,EST,CAPITL,61757,50.24,0.74,-41.42,1
10-03-2021 20:00,EST,CAPITL,61757,36.98,0.64,-29.58,1
10-03-2021 21:00,EST,CAPITL,61757,32.13,0.45,-26.18,1
10-03-2021 22:00,EST,CAPITL,61757,30.01,0.43,-24.26,1
10-03-2021 23:00,EST,CAPITL,61757,27.58,0.36,-22.57,1
11-03-2021 00:00,EST,CAPITL,61757,27.37,0.31,-22.55,1
11-03-2021 01:00,EST,CAPITL,61757,27.67,0.15,-25.24,1
11-03-2021 02:00,EST,CAPITL,61757,26.49,0.17,-23.84,1
11-03-2021 03:00,EST,CAPITL,61757,26.14,0.16,-23.59,1
11-03-2021 04:00,EST,CAPITL,61757,26.39,0.21,-23.08,1
11-03-2021 05:00,EST,CAPITL,61757,27.08,0.33,-22.16,1
11-03-2021 06:00,EST,CAPITL,61757,35.07,0.38,-30.04,1
11-03-2021 07:00,EST,CAPITL,61757,39.35,0.47,-33.37,1
11-03-2021 08:00,EST,CAPITL,61757,32.71,0.67,-24.55,1
11-03-2021 09:00,EST,CAPITL,61757,28.76,0.61,-21.24,1
11-03-2021 10:00,EST,CAPITL,61757,28.41,0.61,-20.83,1
11-03-2021 11:00,EST,CAPITL,61757,26.35,0.62,-18.24,1
11-03-2021 12:00,EST,CAPITL,61757,25.4,0.62,-17.29,1
11-03-2021 13:00,EST,CAPITL,61757,25.95,0.53,-18.97,1
11-03-2021 14:00,EST,CAPITL,61757,25.61,0.53,-18.64,1
11-03-2021 15:00,EST,CAPITL,61757,25.77,0.52,-18.8,1
11-03-2021 16:00,EST,CAPITL,61757,27.84,0.56,-20.18,1
11-03-2021 17:00,EST,CAPITL,61757,36.13,0.66,-27.64,1
11-03-2021 18:00,EST,CAPITL,61757,42.03,0.9,-30.97,1
11-03-2021 19:00,EST,CAPITL,61757,38.97,0.81,-28.71,1
11-03-2021 20:00,EST,CAPITL,61757,30.78,0.65,-22.45,1
11-03-2021 21:00,EST,CAPITL,61757,28.29,0.53,-21.32,1
11-03-2021 22:00,EST,CAPITL,61757,27.63,0.4,-22.17,1
11-03-2021 23:00,EST,CAPITL,61757,27.31,0.36,-22.31,1
12-03-2021 00:00,EST,CAPITL,61757,27.38,0.23,-24.02,1
12-03-2021 01:00,EST,CAPITL,61757,26.49,0.2,-23.55,1
12-03-2021 02:00,EST,CAPITL,61757,25.43,0.19,-22.47,1
12-03-2021 03:00,EST,CAPITL,61757,25.21,0.17,-22.6,1
12-03-2021 04:00,EST,CAPITL,61757,25.3,0.23,-21.95,1
12-03-2021 05:00,EST,CAPITL,61757,25.25,0.36,-20.22,1
12-03-2021 06:00,EST,CAPITL,61757,27.29,0.51,-19.94,1
12-03-2021 07:00,EST,CAPITL,61757,31.62,0.66,-22.56,1
12-03-2021 08:00,EST,CAPITL,61757,31,0.92,-18.64,1
12-03-2021 09:00,EST,CAPITL,61757,28.73,0.9,-16.47,1
12-03-2021 10:00,EST,CAPITL,61757,26.81,0.8,-15.84,1
12-03-2021 11:00,EST,CAPITL,61757,27.29,0.61,-18.62,1
12-03-2021 12:00,EST,CAPITL,61757,26.89,0.58,-18.46,1
12-03-2021 13:00,EST,CAPITL,61757,26.5,0.51,-19.05,1
12-03-2021 14:00,EST,CAPITL,61757,25.64,0.46,-18.75,1
12-03-2021 15:00,EST,CAPITL,61757,25.61,0.53,-17.89,1
12-03-2021 16:00,EST,CAPITL,61757,27.7,0.52,-19.99,1
12-03-2021 17:00,EST,CAPITL,61757,36.03,0.77,-25.66,1
12-03-2021 18:00,EST,CAPITL,61757,39.9,1.01,-26.91,1
12-03-2021 19:00,EST,CAPITL,61757,35.22,0.99,-22.29,1
12-03-2021 20:00,EST,CAPITL,61757,27.51,0.71,-18.39,1
12-03-2021 21:00,EST,CAPITL,61757,27.71,0.58,-19.94,1
12-03-2021 22:00,EST,CAPITL,61757,26.99,0.64,-18.2,1
12-03-2021 23:00,EST,CAPITL,61757,26.47,0.53,-19.25,1
13-03-2021 00:00,EST,CAPITL,61757,30.86,0.52,-23.89,1
13-03-2021 01:00,EST,CAPITL,61757,28.72,0.54,-21.47,1
13-03-2021 02:00,EST,CAPITL,61757,26.5,0.54,-19.24,1
13-03-2021 03:00,EST,CAPITL,61757,25.34,0.54,-18.02,1
13-03-2021 04:00,EST,CAPITL,61757,25.99,0.6,-18.02,1
13-03-2021 05:00,EST,CAPITL,61757,25.25,0.95,-13.42,1
13-03-2021 06:00,EST,CAPITL,61757,28.7,1.07,-14.63,1
13-03-2021 07:00,EST,CAPITL,61757,30.98,1.13,-16.21,1
13-03-2021 08:00,EST,CAPITL,61757,29.85,1.4,-12,1
13-03-2021 09:00,EST,CAPITL,61757,26.91,1.35,-8.83,1
13-03-2021 10:00,EST,CAPITL,61757,27.42,1.17,-11.8,1
13-03-2021 11:00,EST,CAPITL,61757,27.54,1.13,-12.06,1
13-03-2021 12:00,EST,CAPITL,61757,26.56,1.02,-12.66,1
13-03-2021 13:00,EST,CAPITL,61757,26.37,0.86,-14.55,1
13-03-2021 14:00,EST,CAPITL,61757,26.62,0.6,-17.95,1
13-03-2021 15:00,EST,CAPITL,61757,27.42,0.59,-18.95,1
13-03-2021 16:00,EST,CAPITL,61757,26.99,0.96,-13.74,1
13-03-2021 17:00,EST,CAPITL,61757,37.62,1.12,-22.39,1
13-03-2021 18:00,EST,CAPITL,61757,45.41,1.46,-26.78,1
13-03-2021 19:00,EST,CAPITL,61757,41.73,1.2,-26.21,1
13-03-2021 20:00,EST,CAPITL,61757,33.19,1.05,-20.81,1
13-03-2021 21:00,EST,CAPITL,61757,30.9,0.81,-20.95,1
13-03-2021 22:00,EST,CAPITL,61757,30.71,0.54,-23.55,1
13-03-2021 23:00,EST,CAPITL,61757,31.14,0.41,-25.22,1
14-03-2021 00:00,EST,CAPITL,61757,31.54,0.53,-24.58,1
14-03-2021 01:00,EST,CAPITL,61757,29.73,0.5,-23.25,1
14-03-2021 03:00,EDT,CAPITL,61757,27.69,0.39,-22.48,1
14-03-2021 04:00,EDT,CAPITL,61757,26.85,0.43,-21.19,1
14-03-2021 05:00,EDT,CAPITL,61757,26.84,0.51,-19.91,1
14-03-2021 06:00,EDT,CAPITL,61757,29.95,0.54,-22.97,1
14-03-2021 07:00,EDT,CAPITL,61757,33.4,0.55,-26.39,1
14-03-2021 08:00,EDT,CAPITL,61757,30.58,0.84,-20.68,1
14-03-2021 09:00,EDT,CAPITL,61757,28.13,0.78,-18.78,1
14-03-2021 10:00,EDT,CAPITL,61757,29.68,0.76,-20.44,1
14-03-2021 11:00,EDT,CAPITL,61757,29.22,0.72,-20.46,1
14-03-2021 12:00,EDT,CAPITL,61757,28.8,0.71,-20.08,1
14-03-2021 13:00,EDT,CAPITL,61757,28.55,0.64,-20.66,1
14-03-2021 14:00,EDT,CAPITL,61757,27.95,0.59,-20.49,1
14-03-2021 15:00,EDT,CAPITL,61757,28.3,0.62,-20.54,1
14-03-2021 16:00,EDT,CAPITL,61757,30.31,0.66,-22.06,1
14-03-2021 17:00,EDT,CAPITL,61757,43.6,0.76,-33.4,1
14-03-2021 18:00,EDT,CAPITL,61757,50.29,1.16,-36.14,1
14-03-2021 19:00,EDT,CAPITL,61757,49.93,1.33,-33.13,1
14-03-2021 20:00,EDT,CAPITL,61757,37.64,1.24,-22.93,1
14-03-2021 21:00,EDT,CAPITL,61757,34.81,1.11,-21.47,1
14-03-2021 22:00,EDT,CAPITL,61757,33.06,1.03,-20.66,1
14-03-2021 23:00,EDT,CAPITL,61757,33.57,0.54,-26.59,1
15-03-2021 00:00,EDT,CAPITL,61757,35.64,0.9,-25.17,1
15-03-2021 01:00,EDT,CAPITL,61757,38.9,0.83,-28.69,1
15-03-2021 02:00,EDT,CAPITL,61757,31.48,0.85,-21.38,1
15-03-2021 03:00,EDT,CAPITL,61757,31.43,0.87,-21.15,1
15-03-2021 04:00,EDT,CAPITL,61757,30.73,1.07,-18.32,1
15-03-2021 05:00,EDT,CAPITL,61757,26.57,1.94,-5.05,1
15-03-2021 06:00,EDT,CAPITL,61757,37.32,3.12,-2.43,1
15-03-2021 07:00,EDT,CAPITL,61757,46.06,3.52,-6.65,1
15-03-2021 08:00,EDT,CAPITL,61757,41.41,3.76,-0.83,1
15-03-2021 09:00,EDT,CAPITL,61757,36.27,3.18,-0.71,1
15-03-2021 10:00,EDT,CAPITL,61757,38.19,2.34,-12.92,1
15-03-2021 11:00,EDT,CAPITL,61757,33.91,2.1,-11,1
15-03-2021 12:00,EDT,CAPITL,61757,32.77,1.94,-10.87,1
15-03-2021 13:00,EDT,CAPITL,61757,31.12,1.73,-11.41,1
15-03-2021 14:00,EDT,CAPITL,61757,30.77,1.59,-12.57,1
15-03-2021 15:00,EDT,CAPITL,61757,31.19,1.4,-14.5,1
15-03-2021 16:00,EDT,CAPITL,61757,32,1.7,-11.45,1
15-03-2021 17:00,EDT,CAPITL,61757,49.7,2.41,-21.41,1
15-03-2021 18:00,EDT,CAPITL,61757,50.54,3.01,-17.14,1
15-03-2021 19:00,EDT,CAPITL,61757,49.09,3.5,-9.85,1
15-03-2021 20:00,EDT,CAPITL,61757,38.19,3.3,-0.91,1
15-03-2021 21:00,EDT,CAPITL,61757,32.72,2.71,-3.21,1
15-03-2021 22:00,EDT,CAPITL,61757,34.03,2.02,-12.05,1
15-03-2021 23:00,EDT,CAPITL,61757,30.31,1.56,-12.3,1
16-03-2021 00:00,EDT,CAPITL,61757,36.17,1.3,-20.72,1
16-03-2021 01:00,EDT,CAPITL,61757,31.79,1.28,-16.9,1
16-03-2021 02:00,EDT,CAPITL,61757,31.86,1.29,-17.02,1
16-03-2021 03:00,EDT,CAPITL,61757,32.29,1.27,-17.62,1
16-03-2021 04:00,EDT,CAPITL,61757,31.49,1.31,-16.66,1
16-03-2021 05:00,EDT,CAPITL,61757,32.64,1.6,-14.33,1
